BMI,Country Code,Event Id,Medal Id,Number of Records,Olympic Id,Player Fact Id,Player Height,Player Id,Player Weight,Sport Id
74.0000000,ROU,E255,M3,1,O3,355083,184,4133.0000000000,74,S31
64.0000000,ROU,E217,M3,1,O5,355084,175,4134.0000000000,64,S23
82.0000000,AUS,E306,M3,1,O4,355085,191,4135.0000000000,82,S38
65.0000000,CAN,E16,M3,1,O3,355086,178,4136.0000000000,65,S3
65.0000000,CAN,E26,M3,1,O3,355087,178,4136.0000000000,65,S3
68.0000000,AUS,E141,M3,1,O1,355088,181,4137.0000000000,68,S14
75.0000000,CAN,E106,M3,1,O5,355089,178,4138.0000000000,75,S11
72.0000000,CAN,E252,M3,1,O1,355090,180,4139.0000000000,72,S31
85.0000000,AUS,E261,M3,1,O5,355091,185,4140.0000000000,85,S32
118.000000,AUS,E68,M3,1,O5,355092,206,4141.0000000000,118,S6
72.0000000,NZL,E188,M3,1,O3,355093,177,4142.0000000000,72,S19
92.0000000,AUS,E253,M4,1,O5,355094,190,4143.0000000000,92,S31
68.0000000,AUS,E96,M3,1,O3,355095,179,4144.0000000000,68,S10
96.0000000,USA,E249,M3,1,O1,355096,196,4145.0000000000,96,S31
94.0000000,USA,E220,M3,1,O4,355097,185,4146.0000000000,94,S25
98.0000000,AUS,E248,M4,1,O1,355098,196,4147.0000000000,98,S31
98.0000000,AUS,E247,M3,1,O3,355099,196,4147.0000000000,98,S31
70.0000000,AUS,E342,M3,1,O3,355100,185,4148.0000000000,70,S41
70.0000000,AUS,E340,M3,1,O3,355101,185,4148.0000000000,70,S41
70.0000000,AUS,E341,M1,1,O5,355102,185,4148.0000000000,70,S41
70.0000000,AUS,E340,M1,1,O5,355103,185,4148.0000000000,70,S41
70.0000000,AUS,E334,M3,1,O5,355104,185,4148.0000000000,70,S41
70.0000000,AUS,E345,M3,1,O5,355105,185,4148.0000000000,70,S41
85.0000000,NZL,E341,M3,1,O1,355106,199,4149.0000000000,85,S41
85.0000000,NZL,E340,M3,1,O1,355107,199,4149.0000000000,85,S41
74.0000000,RSA,E102,M3,1,O1,355108,176,4150.0000000000,74,S11
80.0000000,BER,E263,M3,1,O5,355109,183,4151.0000000000,80,S33
66.0000000,GBR,E338,M3,1,O5,355110,186,4152.0000000000,66,S41
85.0000000,RSA,E341,M3,1,O1,355111,185,4153.0000000000,85,S41
85.0000000,RSA,E332,M3,1,O1,355112,185,4153.0000000000,85,S41
85.0000000,RSA,E341,M3,1,O3,355113,185,4153.0000000000,85,S41
85.0000000,RSA,E332,M2,1,O3,355114,185,4153.0000000000,85,S41
85.0000000,RSA,E341,M3,1,O5,355115,185,4153.0000000000,85,S41
85.0000000,RSA,E336,M3,1,O5,355116,185,4153.0000000000,85,S41
85.0000000,RSA,E332,M4,1,O5,355117,185,4153.0000000000,85,S41
68.0000000,BRA,E389,M3,1,O5,355118,172,4154.0000000000,68,S49
70.0000000,USA,E291,M1,1,O1,354447,173,5307.0000000000,70,S34
70.0000000,USA,E291,M3,1,O3,354448,173,5307.0000000000,70,S34
70.0000000,USA,E291,M1,1,O5,354449,173,5307.0000000000,70,S34
69.0000000,GRN,E332,M3,1,O5,354450,172,5308.0000000000,69,S41
95.0000000,CAN,E220,M2,1,O2,354451,190,5309.0000000000,95,S25
95.0000000,CAN,E220,M2,1,O4,354452,190,5309.0000000000,95,S25
57.0000000,ROU,E234,M4,1,O3,354453,161,5310.0000000000,57,S26
57.0000000,ROU,E234,M3,1,O5,354454,161,5310.0000000000,57,S26
65.0000000,FRA,E189,M3,1,O3,354455,178,5311.0000000000,65,S19
90.0000000,ITA,E313,M3,1,O2,354456,171,5312.0000000000,90,S38
90.0000000,ITA,E314,M3,1,O4,354457,171,5312.0000000000,90,S38
90.0000000,ITA,E313,M3,1,O4,354458,171,5312.0000000000,90,S38
63.0000000,GBR,E181,M3,1,O3,354459,168,5313.0000000000,63,S17
55.0000000,GER,E39,M3,1,O3,354460,167,5314.0000000000,55,S3
65.0000000,AUT,E119,M3,1,O3,354461,174,5315.0000000000,65,S11
65.0000000,AUT,E119,M3,1,O5,354462,174,5315.0000000000,65,S11
61.0000000,GER,E133,M3,1,O2,354463,169,5316.0000000000,61,S13
58.0000000,CAN,E133,M4,1,O2,354464,165,5317.0000000000,58,S13
55.0000000,FRA,E177,M3,1,O1,354465,169,5318.0000000000,55,S17
55.0000000,FRA,E178,M3,1,O3,354466,169,5318.0000000000,55,S17
55.0000000,FRA,E177,M3,1,O3,354467,169,5318.0000000000,55,S17
85.0000000,IRL,E248,M3,1,O1,354468,192,5319.0000000000,85,S31
69.0000000,ROU,E75,M3,1,O4,354469,174,5320.0000000000,69,S8
69.0000000,ROU,E73,M3,1,O4,354470,174,5320.0000000000,69,S8
69.0000000,ROU,E72,M3,1,O4,354471,174,5320.0000000000,69,S8
68.0000000,RSA,E25,M3,1,O3,354472,178,5321.0000000000,68,S3
54.0000000,SUI,E286,M3,1,O1,354473,168,5322.0000000000,54,S34
64.0000000,AUT,E7,M3,1,O4,354474,171,5323.0000000000,64,S1
70.0000000,NED,E217,M3,1,O5,354475,175,5324.0000000000,70,S23
68.0000000,CRO,E367,M3,1,O3,354476,168,5325.0000000000,68,S43
50.0000000,MAR,E39,M3,1,O1,354477,162,3783.0000000000,50,S3
77.0000000,ALG,E404,M3,1,O5,354478,170,3784.0000000000,77,S50
99.9999999,NED,E247,M1,1,O5,354479,195,3785.0000000000,100,S31
55.0000000,MTN,E41,M3,1,O1,354480,167,3786.0000000000,55,S3
70.0000000,DJI,E345,M3,1,O5,354481,180,3787.0000000000,70,S41
86.0000000,BUL,E386,M3,1,O1,354482,197,3788.0000000000,86,S48
58.0000000,AZE,E402,M3,1,O3,354483,150,3789.0000000000,58,S50
79.0000000,USA,E170,M3,1,O3,354484,188,3790.0000000000,79,S16
79.0000000,USA,E169,M3,1,O3,354485,188,3790.0000000000,79,S16
79.0000000,USA,E170,M3,1,O5,354486,188,3790.0000000000,79,S16
79.0000000,USA,E169,M3,1,O5,354487,188,3790.0000000000,79,S16
119.999999,BUL,E415,M3,1,O1,354488,183,3791.0000000000,120,S51
80.0000000,TUR,E387,M3,1,O3,354489,188,3792.0000000000,80,S48
63.0000000,TUR,E232,M3,1,O5,354490,165,3793.0000000000,63,S26
81.0000000,CAN,E307,M3,1,O2,354491,180,3794.0000000000,81,S38
81.0000000,CAN,E307,M3,1,O4,354492,180,3794.0000000000,81,S38
91.0000000,CAN,E4,M3,1,O2,354493,184,3795.0000000000,91,S1
91.0000000,CAN,E3,M3,1,O2,354494,184,3795.0000000000,91,S1
91.0000000,CAN,E4,M3,1,O4,354495,184,3795.0000000000,91,S1
86.0000000,USA,E36,M3,1,O1,354496,188,3796.0000000000,86,S3
86.0000000,USA,E36,M3,1,O3,354497,188,3796.0000000000,86,S3
92.0000000,NZL,E339,M3,1,O5,354498,200,3797.0000000000,92,S41
92.0000000,NZL,E337,M3,1,O5,354499,200,3797.0000000000,92,S41
81.0000000,CAN,E132,M2,1,O4,354500,180,3798.0000000000,81,S13
67.0000000,AUS,E384,M3,1,O1,354501,183,3799.0000000000,67,S47
67.0000000,AUS,E384,M3,1,O3,354502,183,3799.0000000000,67,S47
88.0000000,AUS,E68,M3,1,O1,354503,199,3800.0000000000,88,S6
88.0000000,AUS,E68,M3,1,O3,354504,199,3800.0000000000,88,S6
84.0000000,USA,E410,M3,1,O1,354505,175,3801.0000000000,84,S51
80.0000000,USA,E32,M3,1,O5,354506,188,3802.0000000000,80,S3
86.0000000,RSA,E345,M3,1,O5,354507,191,3803.0000000000,86,S41
98.0000000,USA,E188,M3,1,O1,354508,193,3804.0000000000,98,S19
72.0000000,AUS,E144,M3,1,O1,354509,182,3805.0000000000,72,S14
72.0000000,AUS,E135,M3,1,O1,354510,182,3805.0000000000,72,S14
73.0000000,BAR,E344,M3,1,O1,354511,182,3806.0000000000,73,S41
73.0000000,BAR,E339,M3,1,O1,354512,182,3806.0000000000,73,S41
73.0000000,BAR,E344,M3,1,O3,354513,182,3806.0000000000,73,S41
73.0000000,BAR,E339,M3,1,O3,354514,182,3806.0000000000,73,S41
73.0000000,BAR,E331,M3,1,O3,354515,182,3806.0000000000,73,S41
82.0000000,GBR,E138,M3,1,O1,354516,190,3807.0000000000,82,S14
82.0000000,GBR,E144,M2,1,O1,354517,190,3807.0000000000,82,S14
82.0000000,GBR,E135,M2,1,O1,354518,190,3807.0000000000,82,S14
82.0000000,GBR,E136,M2,1,O3,354519,190,3807.0000000000,82,S14
82.0000000,GBR,E142,M3,1,O3,354520,190,3807.0000000000,82,S14
82.0000000,GBR,E144,M2,1,O5,354521,190,3807.0000000000,82,S14
88.0000000,AUS,E89,M3,1,O1,354522,182,3808.0000000000,88,S10
64.0000000,GBR,E92,M3,1,O1,354523,178,3809.0000000000,64,S10
92.0000000,NZL,E218,M3,1,O1,354524,187,3810.0000000000,92,S24
92.0000000,NZL,E218,M3,1,O3,354525,187,3810.0000000000,92,S24
92.0000000,NZL,E218,M3,1,O5,354526,187,3810.0000000000,92,S24
89.0000000,MRI,E334,M3,1,O5,354527,195,3811.0000000000,89,S41
75.0000000,USA,E192,M3,1,O4,354528,178,3812.0000000000,75,S20
86.0000000,USA,E12,M3,1,O1,354529,181,3813.0000000000,86,S2
86.0000000,USA,E11,M3,1,O1,354530,181,3813.0000000000,86,S2
86.0000000,USA,E12,M4,1,O3,354531,181,3813.0000000000,86,S2
86.0000000,USA,E11,M3,1,O3,354532,181,3813.0000000000,86,S2
86.0000000,USA,E12,M4,1,O5,354533,181,3813.0000000000,86,S2
86.0000000,USA,E11,M1,1,O5,354534,181,3813.0000000000,86,S2
92.0000000,CAN,E193,M3,1,O4,354535,190,3814.0000000000,92,S20
85.0000000,CAN,E110,M3,1,O1,354536,180,3815.0000000000,85,S11
56.0000000,GAB,E86,M3,1,O3,354537,165,3816.0000000000,56,S10
62.0000000,MAR,E15,M3,1,O5,354538,179,3817.0000000000,62,S3
70.0000000,MAR,E21,M3,1,O1,354539,182,3818.0000000000,70,S3
70.0000000,MAR,E21,M3,1,O3,354540,182,3818.0000000000,70,S3
100.000000,ARG,E33,M3,1,O3,354541,187,3819.0000000000,100,S3
100.000000,ARG,E33,M3,1,O5,354542,187,3819.0000000000,100,S3
75.0000000,GRN,E24,M3,1,O5,354543,180,3820.0000000000,75,S3
92.0000000,NED,E70,M3,1,O1,354544,185,3821.0000000000,92,S7
56.0000000,BRA,E364,M3,1,O5,354545,164,3822.0000000000,56,S42
81.0000000,ISV,E334,M3,1,O3,354546,185,3823.0000000000,81,S41
110.999999,USA,E388,M4,1,O1,354547,198,3824.0000000000,111,S49
55.0000000,HON,E405,M3,1,O3,354548,160,3825.0000000000,55,S51
86.0000000,BIZ,E20,M3,1,O5,354549,199,3826.0000000000,86,S3
88.0000000,CAN,E388,M3,1,O1,354550,190,3827.0000000000,88,S49
74.0000000,CAN,E28,M3,1,O5,354551,193,3828.0000000000,74,S3
91.0000000,USA,E67,M1,1,O1,354552,183,3829.0000000000,91,S5
65.0000000,RSA,E200,M3,1,O5,354553,180,3830.0000000000,65,S21
56.0000000,CAN,E207,M3,1,O1,354554,160,3831.0000000000,56,S22
56.0000000,CAN,E206,M3,1,O1,354555,160,3831.0000000000,56,S22
56.0000000,CAN,E202,M3,1,O1,354556,160,3831.0000000000,56,S22
56.0000000,CAN,E209,M3,1,O1,354557,160,3831.0000000000,56,S22
56.0000000,CAN,E205,M3,1,O1,354558,160,3831.0000000000,56,S22
74.0000000,GER,E384,M3,1,O1,355455,185,5695.0000000000,74,S47
94.0000000,MEX,E386,M3,1,O5,355456,197,5696.0000000000,94,S48
77.0000000,PUR,E332,M3,1,O1,355457,186,5697.0000000000,77,S41
100.000000,USA,E247,M1,1,O1,355458,201,5698.0000000000,100,S31
86.0000000,AUT,E220,M3,1,O4,355459,180,5699.0000000000,86,S25
83.0000000,GER,E185,M3,1,O2,355460,182,5700.0000000000,83,S18
83.0000000,GER,E186,M3,1,O4,355461,182,5700.0000000000,83,S18
83.0000000,GER,E185,M3,1,O4,355462,182,5700.0000000000,83,S18
73.0000000,SUI,E252,M3,1,O5,355463,183,5701.0000000000,73,S31
72.0000000,NZL,E266,M3,1,O5,355464,179,5702.0000000000,72,S33
64.0000000,MAS,E337,M3,1,O1,355465,172,5703.0000000000,64,S41
64.0000000,MAS,E333,M3,1,O1,355466,172,5703.0000000000,64,S41
64.0000000,MAS,E338,M3,1,O1,355467,172,5703.0000000000,64,S41
88.0000000,SUI,E4,M3,1,O4,355468,181,5704.0000000000,88,S1
100.000000,POL,E83,M3,1,O4,355469,181,5705.0000000000,100,S9
79.0000000,PHI,E345,M3,1,O1,355470,185,5706.0000000000,79,S41
67.0000000,POR,E166,M3,1,O1,355471,178,5707.0000000000,67,S16
67.0000000,POR,E165,M3,1,O1,355472,178,5707.0000000000,67,S16
53.0000000,MEX,E35,M3,1,O3,355473,162,5708.0000000000,53,S3
53.0000000,MEX,E35,M3,1,O5,355474,162,5708.0000000000,53,S3
66.0000000,BRA,E189,M4,1,O1,355475,171,5709.0000000000,66,S19
60.0000000,GER,E328,M2,1,O2,355476,165,5710.0000000000,60,S40
60.0000000,GER,E326,M3,1,O2,355477,165,5710.0000000000,60,S40
60.0000000,GER,E325,M3,1,O2,355478,165,5710.0000000000,60,S40
60.0000000,GER,E324,M3,1,O2,355479,165,5710.0000000000,60,S40
47.0000000,POR,E43,M3,1,O5,355480,157,5711.0000000000,47,S3
56.0000000,MEX,E150,M3,1,O5,355481,173,5712.0000000000,56,S14
60.0000000,ITA,E385,M3,1,O1,355482,175,5713.0000000000,60,S47
70.0000000,BRA,E217,M3,1,O1,355483,174,5714.0000000000,70,S23
70.0000000,BRA,E217,M3,1,O3,355484,174,5714.0000000000,70,S23
70.0000000,BRA,E217,M3,1,O5,355485,174,5714.0000000000,70,S23
68.0000000,SMR,E291,M3,1,O1,355486,173,5715.0000000000,68,S34
50.0000000,ROU,E255,M1,1,O5,355487,150,5716.0000000000,50,S31
75.0000000,VEN,E156,M3,1,O3,355488,170,5717.0000000000,75,S14
75.0000000,VEN,E149,M3,1,O3,355489,170,5717.0000000000,75,S14
75.0000000,VEN,E154,M3,1,O3,355490,170,5717.0000000000,75,S14
60.0000000,GER,E356,M3,1,O1,355491,175,5718.0000000000,60,S41
51.0000000,POR,E346,M3,1,O1,355492,169,5719.0000000000,51,S41
62.0000000,SVK,E380,M3,1,O1,355493,181,5720.0000000000,62,S45
62.0000000,SVK,E381,M3,1,O1,355494,181,5720.0000000000,62,S45
62.0000000,SVK,E380,M3,1,O3,355495,181,5720.0000000000,62,S45
62.0000000,SVK,E381,M3,1,O3,355496,181,5720.0000000000,62,S45
52.0000000,AUT,E305,M4,1,O4,355497,164,5721.0000000000,52,S37
60.0000000,SVK,E131,M3,1,O4,355498,174,5722.0000000000,60,S12
60.0000000,SVK,E130,M3,1,O4,355499,174,5722.0000000000,60,S12
53.0000000,BRA,E245,M3,1,O1,355500,170,5723.0000000000,53,S30
64.0000000,ARG,E219,M4,1,O3,355501,171,5724.0000000000,64,S24
48.0000000,ITA,E245,M3,1,O1,355502,170,5725.0000000000,48,S30
67.0000000,BRA,E288,M3,1,O5,355503,165,5726.0000000000,67,S34
66.0000000,ITA,E6,M3,1,O2,355504,168,5727.0000000000,66,S1
66.0000000,ITA,E10,M3,1,O2,355505,168,5727.0000000000,66,S1
66.0000000,ITA,E7,M3,1,O2,355506,168,5727.0000000000,66,S1
66.0000000,ITA,E6,M3,1,O4,355507,168,5727.0000000000,66,S1
66.0000000,ITA,E10,M3,1,O4,355508,168,5727.0000000000,66,S1
66.0000000,ITA,E7,M3,1,O4,355509,168,5727.0000000000,66,S1
55.0000000,ROU,E368,M3,1,O1,355510,170,5728.0000000000,55,S43
55.0000000,ROU,E367,M3,1,O1,355511,170,5728.0000000000,55,S43
55.0000000,ROU,E367,M3,1,O3,355512,170,5728.0000000000,55,S43
55.0000000,ROU,E368,M3,1,O5,355513,170,5728.0000000000,55,S43
55.0000000,ROU,E367,M3,1,O5,355514,170,5728.0000000000,55,S43
55.0000000,COL,E189,M3,1,O3,355515,158,5729.0000000000,55,S19
52.0000000,SVK,E289,M3,1,O1,355516,168,5730.0000000000,52,S34
52.0000000,SVK,E287,M3,1,O1,355517,168,5730.0000000000,52,S34
52.0000000,SVK,E289,M3,1,O3,355518,168,5730.0000000000,52,S34
52.0000000,SVK,E287,M3,1,O3,355519,168,5730.0000000000,52,S34
48.0000000,GER,E245,M3,1,O5,355520,166,5731.0000000000,48,S30
59.0000000,SUI,E385,M3,1,O1,355521,175,5732.0000000000,59,S47
59.0000000,SUI,E385,M3,1,O3,355522,175,5732.0000000000,59,S47
61.9999999,GER,E357,M3,1,O1,355523,172,5733.0000000000,62,S41
61.9999999,GER,E349,M3,1,O1,355524,172,5733.0000000000,62,S41
61.9999999,GER,E358,M3,1,O1,355525,172,5733.0000000000,62,S41
67.0000000,GER,E358,M3,1,O3,355526,184,5734.0000000000,67,S41
67.0000000,GER,E356,M3,1,O3,355527,184,5734.0000000000,67,S41
67.0000000,GER,E350,M3,1,O3,355528,184,5734.0000000000,67,S41
72.0000000,GER,E255,M3,1,O3,355529,185,5735.0000000000,72,S31
65.0000000,ARG,E232,M3,1,O1,355530,175,5736.0000000000,65,S26
78.0000000,ITA,E377,M3,1,O3,355531,180,5737.0000000000,78,S45
78.0000000,ITA,E379,M3,1,O3,355532,180,5737.0000000000,78,S45
69.0000000,ITA,E114,M3,1,O1,355533,170,5738.0000000000,69,S11
69.0000000,ITA,E114,M2,1,O3,355534,170,5738.0000000000,69,S11
70.0000000,ITA,E251,M3,1,O3,355535,182,5739.0000000000,70,S31
82.0000000,AUS,E52,M3,1,O1,355536,182,5740.0000000000,82,S3
82.0000000,AUS,E52,M3,1,O3,355537,182,5740.0000000000,82,S3
82.0000000,AUS,E52,M3,1,O5,355538,182,5740.0000000000,82,S3
75.0000000,ITA,E188,M3,1,O1,355539,183,5741.0000000000,75,S19
83.0000000,ITA,E279,M3,1,O1,355540,184,5742.0000000000,83,S34
83.0000000,ITA,E279,M3,1,O3,355541,184,5742.0000000000,83,S34
65.0000000,ITA,E172,M3,1,O5,355542,177,5743.0000000000,65,S17
65.0000000,ITA,E171,M2,1,O5,355543,177,5743.0000000000,65,S17
75.0000000,ITA,E38,M3,1,O3,355544,184,5744.0000000000,75,S3
77.0000000,ITA,E70,M3,1,O3,355545,183,5745.0000000000,77,S7
77.0000000,ITA,E70,M4,1,O5,355546,183,5745.0000000000,77,S7
51.0000000,BRA,E210,M3,1,O1,355547,147,5746.0000000000,51,S22
51.0000000,BRA,E215,M3,1,O1,355548,147,5746.0000000000,51,S22
51.0000000,BRA,E211,M3,1,O1,355549,147,5746.0000000000,51,S22
51.0000000,BRA,E214,M3,1,O1,355550,147,5746.0000000000,51,S22
51.0000000,BRA,E213,M3,1,O1,355551,147,5746.0000000000,51,S22
51.0000000,BRA,E210,M3,1,O3,355552,147,5746.0000000000,51,S22
51.0000000,BRA,E215,M3,1,O3,355553,147,5746.0000000000,51,S22
51.0000000,BRA,E211,M3,1,O3,355554,147,5746.0000000000,51,S22
51.0000000,BRA,E214,M3,1,O3,355555,147,5746.0000000000,51,S22
51.0000000,BRA,E213,M3,1,O3,355556,147,5746.0000000000,51,S22
51.0000000,BRA,E210,M3,1,O5,355557,147,5746.0000000000,51,S22
51.0000000,BRA,E211,M3,1,O5,355558,147,5746.0000000000,51,S22
51.0000000,BRA,E214,M3,1,O5,355559,147,5746.0000000000,51,S22
64.0000000,ITA,E16,M3,1,O3,355560,178,5747.0000000000,64,S3
64.0000000,ITA,E26,M3,1,O3,355561,178,5747.0000000000,64,S3
64.0000000,ITA,E35,M3,1,O5,355562,178,5747.0000000000,64,S3
73.0000000,ITA,E386,M4,1,O5,355563,186,5748.0000000000,73,S48
83.0000000,VEN,E343,M3,1,O1,355564,190,5749.0000000000,83,S41
61.0000000,ARU,E362,M3,1,O3,355565,165,5750.0000000000,61,S41
61.9999999,GBR,E155,M2,1,O3,355566,175,5751.0000000000,62,S14
71.0000000,BRA,E387,M2,1,O3,355567,183,5752.0000000000,71,S48
71.0000000,BRA,E387,M3,1,O5,355568,183,5752.0000000000,71,S48
71.0000000,CAN,E273,M3,1,O5,355569,178,5753.0000000000,71,S33
68.0000000,CAN,E272,M3,1,O3,355570,170,5754.0000000000,68,S33
75.0000000,CAN,E316,M3,1,O1,355571,198,5755.0000000000,75,S39
50.0000000,LCA,E348,M3,1,O1,355572,162,5756.0000000000,50,S41
50.0000000,LCA,E348,M3,1,O3,355573,162,5756.0000000000,50,S41
63.0000000,CAN,E327,M3,1,O4,355574,176,5757.0000000000,63,S40
65.0000000,AUS,E364,M3,1,O5,355575,175,5758.0000000000,65,S42
52.0000000,AUS,E246,M3,1,O5,355576,166,5759.0000000000,52,S30
77.0000000,SRB,E69,M1,1,O5,355577,188,5760.0000000000,77,S6
46.0000000,AUS,E184,M3,1,O4,355578,150,5761.0000000000,46,S18
65.0000000,CAN,E198,M3,1,O2,355579,165,5762.0000000000,65,S20
85.0000000,USA,E387,M4,1,O1,355580,188,5763.0000000000,85,S48
85.0000000,USA,E387,M4,1,O3,355581,188,5763.0000000000,85,S48
71.0000000,FIJ,E48,M3,1,O3,355582,182,5764.0000000000,71,S3
57.0000000,AUS,E195,M3,1,O4,355583,167,5765.0000000000,57,S20
64.0000000,GBR,E262,M3,1,O5,355584,165,5766.0000000000,64,S32
65.0000000,AUS,E316,M1,1,O1,355585,165,5767.0000000000,65,S39
63.0000000,CAN,E424,M3,1,O5,355586,165,5768.0000000000,63,S51
62.0000000,SUI,E349,M3,1,O3,355587,178,5769.0000000000,62,S41
62.0000000,SUI,E354,M3,1,O3,355588,178,5769.0000000000,62,S41
62.0000000,SUI,E349,M3,1,O5,355589,178,5769.0000000000,62,S41
62.0000000,SUI,E356,M3,1,O5,355590,178,5769.0000000000,62,S41
65.0000000,BRA,E232,M3,1,O1,355591,160,5770.0000000000,65,S26
68.0000000,VEN,E153,M3,1,O1,355592,170,5771.0000000000,68,S14
68.0000000,VEN,E153,M3,1,O3,355593,170,5771.0000000000,68,S14
78.0000000,RUS,E337,M3,1,O5,355594,186,5772.0000000000,78,S41
85.0000000,RUS,E38,M3,1,O1,355595,198,5773.0000000000,85,S3
74.0000000,EST,E76,M3,1,O4,355596,182,5774.0000000000,74,S8
74.0000000,EST,E75,M3,1,O4,355597,182,5774.0000000000,74,S8
74.0000000,EST,E73,M3,1,O4,355598,182,5774.0000000000,74,S8
74.0000000,EST,E77,M3,1,O4,355599,182,5774.0000000000,74,S8
74.0000000,EST,E72,M3,1,O4,355600,182,5774.0000000000,74,S8
117.999999,MNE,E30,M3,1,O3,355601,193,5775.0000000000,118,S3
117.999999,MNE,E30,M3,1,O5,355602,193,5775.0000000000,118,S3
98.0000000,ITA,E388,M4,1,O3,355603,186,5776.0000000000,98,S49
92.0000000,QAT,E216,M3,1,O5,355604,195,5777.0000000000,92,S23
75.0000000,SWE,E221,M3,1,O2,355605,178,5778.0000000000,75,S25
69.0000000,UZB,E339,M3,1,O1,355606,188,5779.0000000000,69,S41
69.0000000,UZB,E331,M3,1,O1,355607,188,5779.0000000000,69,S41
85.0000000,EST,E334,M3,1,O1,355608,182,5780.0000000000,85,S41
90.0000000,RUS,E342,M4,1,O1,355609,192,5781.0000000000,90,S41
90.0000000,RUS,E338,M3,1,O1,355610,192,5781.0000000000,90,S41
90.0000000,RUS,E340,M1,1,O3,355611,192,5781.0000000000,90,S41
90.0000000,RUS,E338,M3,1,O3,355612,192,5781.0000000000,90,S41
90.0000000,RUS,E342,M3,1,O5,355613,192,5781.0000000000,90,S41
90.0000000,RUS,E340,M3,1,O5,355614,192,5781.0000000000,90,S41
68.0000000,NED,E389,M2,1,O1,355615,172,5782.0000000000,68,S49
74.0000000,COL,E285,M3,1,O3,355616,175,5783.0000000000,74,S34
74.0000000,COL,E285,M3,1,O5,355617,175,5783.0000000000,74,S34
73.0000000,BRA,E188,M4,1,O3,355618,184,5784.0000000000,73,S19
84.0000000,ITA,E83,M3,1,O2,355619,181,5785.0000000000,84,S9
84.0000000,RUS,E220,M3,1,O2,355620,185,5786.0000000000,84,S25
66.0000000,IND,E218,M3,1,O3,355621,168,5787.0000000000,66,S24
66.0000000,IND,E218,M3,1,O5,355622,168,5787.0000000000,66,S24
84.0000000,KAZ,E410,M1,1,O3,355623,176,5788.0000000000,84,S51
74.0000000,KGZ,E414,M3,1,O3,355624,175,5789.0000000000,74,S51
64.0000000,KAZ,E92,M3,1,O3,355625,178,5790.0000000000,64,S10
64.0000000,KAZ,E96,M2,1,O5,355626,178,5790.0000000000,64,S10
55.0000000,SVK,E288,M3,1,O1,355627,170,5791.0000000000,55,S34
55.0000000,SVK,E288,M1,1,O3,355628,170,5791.0000000000,55,S34
55.0000000,SVK,E288,M3,1,O5,355629,170,5791.0000000000,55,S34
67.0000000,MNE,E381,M3,1,O5,355630,169,5792.0000000000,67,S45
88.0000000,CRO,E4,M3,1,O2,355631,183,5793.0000000000,88,S1
88.0000000,CRO,E3,M3,1,O2,355632,183,5793.0000000000,88,S1
89.0000000,JAM,E60,M3,1,O5,355633,165,5794.0000000000,89,S3
101.999999,USA,E261,M3,1,O5,355634,188,5795.0000000000,102,S32
75.0000000,MAS,E200,M3,1,O5,355635,170,5796.0000000000,75,S21
65.0000000,SEY,E17,M3,1,O1,355636,165,5797.0000000000,65,S3
75.0000000,JAM,E25,M3,1,O1,355637,183,5798.0000000000,75,S3
73.0000000,USA,E307,M3,1,O4,355638,175,5799.0000000000,73,S38
57.0000000,FRA,E207,M3,1,O1,355639,161,5800.0000000000,57,S22
57.0000000,FRA,E208,M3,1,O1,355640,161,5800.0000000000,57,S22
57.0000000,FRA,E202,M3,1,O1,355641,161,5800.0000000000,57,S22
57.0000000,FRA,E209,M3,1,O1,355642,161,5800.0000000000,57,S22
57.0000000,FRA,E205,M3,1,O1,355643,161,5800.0000000000,57,S22
57.0000000,FRA,E207,M3,1,O5,355644,161,5800.0000000000,57,S22
57.0000000,FRA,E208,M3,1,O5,355645,161,5800.0000000000,57,S22
57.0000000,FRA,E203,M3,1,O5,355646,161,5800.0000000000,57,S22
57.0000000,FRA,E206,M3,1,O5,355647,161,5800.0000000000,57,S22
57.0000000,FRA,E209,M3,1,O5,355648,161,5800.0000000000,57,S22
88.0000000,NED,E67,M3,1,O1,355649,183,5801.0000000000,88,S5
60.0000000,POR,E120,M3,1,O2,355650,165,5802.0000000000,60,S12
85.0000000,ITA,E386,M1,1,O3,355651,188,5803.0000000000,85,S48
86.0000000,BRA,E386,M4,1,O1,355652,201,5804.0000000000,86,S48
86.0000000,BRA,E386,M4,1,O3,355653,201,5804.0000000000,86,S48
63.0000000,HUN,E116,M4,1,O1,355654,168,5805.0000000000,63,S11
63.0000000,HUN,E116,M2,1,O3,355655,168,5805.0000000000,63,S11
63.0000000,HUN,E118,M2,1,O3,355656,168,5805.0000000000,63,S11
63.0000000,HUN,E116,M2,1,O5,355657,168,5805.0000000000,63,S11
63.0000000,HUN,E115,M2,1,O5,355658,168,5805.0000000000,63,S11
63.0000000,HUN,E118,M2,1,O5,355659,168,5805.0000000000,63,S11
49.0000000,POL,E39,M3,1,O5,355660,167,5806.0000000000,49,S3
64.0000000,KAZ,E384,M3,1,O1,355661,174,5807.0000000000,64,S47
64.0000000,UKR,E384,M3,1,O3,355662,174,5807.0000000000,64,S47
60.0000000,FRA,E93,M4,1,O1,355663,175,5808.0000000000,60,S10
92.0000000,FRA,E216,M2,1,O1,355664,198,5809.0000000000,92,S23
92.0000000,FRA,E216,M2,1,O3,355665,198,5809.0000000000,92,S23
